,pumping_rate,Q,67037,69402,151061,151101,151143,151161,151179,151188,151189,151190,151191,157208,157211,209148,209254,209255,Q_win,pumping_rate_win
2013-11-01,-0.8247022728890471,-0.536599272383026,23.470539621090875,58.83866520398842,32.6911952703189,11.14460868535708,24.742147288136195,35.601465500731564,22.22207720503315,9.047826135726151,28.32,66.18,35.29043492976182,66.08401285611245,36.22713117862444,39.37263477679367,12.264533325542917,46.18897928202711,-0.2093944761120056,0.04492042622999826
2013-12-01,-0.779306274257295,-0.6002345136790855,23.990304273829917,59.565843473788156,33.71888447949087,11.626287027273774,25.741242802665106,36.344765911032496,22.57957832438726,9.540749046223937,28.75,67.32499999999999,36.528997862295334,67.00705147779897,37.249290982171715,40.70304698015577,12.702740879354486,47.39583170310616,-0.22380758632008746,0.04780122818500718
2014-01-01,-0.7564583047871587,-0.606761205094066,22.527659683526572,60.62579764931922,33.80426880508499,10.634060241134334,25.466320860038678,36.72209055636656,23.971318382537333,8.442541505570446,28.99,67.83,36.42505130980863,67.61993382789616,37.27444435040105,40.25493861859764,11.425335875603444,47.21843730123587,-0.2308781686863163,0.038559806975903464
2014-02-01,-0.9408778364373268,-0.6318889670417407,22.90968570403038,61.095476783703155,34.43989932624561,11.005236303714684,26.109799556922972,37.18717482801102,24.21902972829822,8.817869401296885,29.35,68.36500000000001,37.229215044836785,68.1728609024774,37.917388792728296,41.15779264206689,11.747739112187208,47.949745737739825,-0.24113051311734812,0.03138016309881098
2014-03-01,-0.6502928960550518,-0.1923163002428067,22.49022793218572,59.80058719860125,33.12790625444423,10.449605668290891,24.854423474422333,36.12571473361454,23.265003040254104,8.289379218514725,28.42,67.37,35.5801833997645,66.89535840217644,36.593799293688,39.35415775365545,11.406237022206298,46.54352151786363,-0.22263822077490344,0.03828837268977788
2014-04-01,-0.5896209754226698,0.5615165581874365,22.450000000000003,58.53,33.15,9.97,25.12,35.78,23.82,8.06,27.84,66.07,35.7,66.42,36.64,39.4,11.33,46.78,-0.17368803516255002,0.05514150150402083
2014-05-01,0.215281660355334,3.084082790077385,19.994871602475765,53.658902547473986,26.277224808263856,7.559517999036883,18.304167430682824,30.772345552263744,19.124130813532716,5.470054419004406,24.315,61.17,27.134456906478754,60.35829117791169,29.728269794904286,30.222364202062188,9.346718812221695,38.962013574733874,-0.03390806069171848,0.052912870062338184
2014-06-01,0.9625429929052539,1.7053192286627623,19.87,50.74,22.99,5.45,15.41,28.27,16.82,3.66,22.39,57.54,22.22,56.97,26.49,25.66,7.54,35.2,0.04917128211147034,0.0722807070651972
2014-07-01,2.002919173501545,0.07854139347888242,19.785326518951944,52.44214889865899,24.869333756014104,7.303801224006824,17.07583989315951,29.682660441153686,18.332810834988297,5.221259384027256,23.85,59.17,25.56271226835873,58.92157148827485,28.363562086153777,28.694331721477532,9.18208397990001,37.35188961309674,0.08833143060135308,0.028276104979908623
2014-08-01,1.3903125393731768,-0.4011704255221814,21.21311079351119,55.12598977564172,28.040822581502145,8.839960433194568,20.177023844896958,32.11030867835466,20.032374038904205,6.741471025318951,25.75,61.91,29.52071992378425,61.85209959841047,31.55572461733567,33.04355260926204,10.372820420783786,40.902561237644214,0.1081018666792314,-0.012912253957004757
2014-09-01,0.4506333790398017,-0.46643733967198603,21.74748278796654,55.89815178210254,29.053791275355483,9.366850809296158,21.180032006831418,32.859359389812994,20.459612342763858,7.272735285313313,26.29,62.85,30.7792819995936,62.75824006345021,32.573825208380654,34.43011797111968,10.822292159502087,42.0655478464412,0.12322203512393615,-0.024660269981125943
2014-10-01,-0.5976379789570545,-0.4697006853794763,22.51,56.11,30.4716328902331,10.6,22.83,34.16,21.23216887980941,8.68,27.26,63.84,32.65,63.78,34.01603300919055,36.33,11.65,43.63750587485476,0.12702927178267473,-0.009767232802541029
2014-11-01,-0.9339469585373464,-0.4076971169371619,22.737422480212633,57.261370272485614,30.7,10.365393322329654,22.9366857439816,34.15707726193089,19.85,8.274041988751499,27.35,64.23,32.99389196781849,64.29559540162771,34.17,36.91977028102547,11.65517148465964,44.13,0.13777111806983008,-0.018870956606565976
2014-12-01,-0.8560131785575682,-0.4272771911821033,22.91660276018394,57.25624825885911,30.911168451147322,10.498591190224493,23.076728774228286,34.21352830143927,21.16370346462862,8.41791149920094,27.37,64.345,33.14663971709789,64.35638187522571,34.457538365253214,37.10774326611773,11.80995324427245,44.20318687121179,0.15218422827791192,-0.02526319863158874
2015-01-01,-0.8657560262170004,-0.43380388259708375,21.571975264719946,58.57061580560589,31.268378881210158,9.64639234440528,23.070554882818513,34.80628766972289,22.734143769726533,7.455516392713957,27.81,65.03,33.3919836911441,65.22327061201935,34.75909531493031,37.05135473785237,10.630282305122385,44.319911155402785,0.16659733848599376,-0.03437134208407555
2015-02-01,-1.0291321040305632,-0.06015079908945237,21.56076761759954,58.19174774467365,31.054320554090385,9.52650610214621,22.855312723594224,34.582214423980524,22.351278332012413,7.359436060862482,27.43,65.19,33.06656060920121,64.98673391226845,34.5274530998791,36.65426950214103,10.627640833808279,44.15774382306501,0.21424218581535115,-0.04172586438351192
2015-03-01,-0.7524200305665566,0.47666956979269054,21.53,56.8,29.97,9.65,21.91,34.14,20.82,7.52,27.57,65.33,32.2,64.6,33.37,36.01,10.49,42.64,0.26999100831830924,-0.05023645892613732
2015-04-01,-0.5368055137209613,0.47830124264643564,21.13582357567389,56.50882494469955,29.27210537433044,8.96199082749886,21.21635552197467,33.16164883741502,21.157411227125916,6.821725637453049,26.44,63.35,30.93175477530516,63.210060547592335,32.75910152484976,34.422751697759644,10.285943315369646,42.19888419114431,0.2630563986898925,-0.045835170450994944
2015-05-01,0.7220969140019681,0.6855236950720652,20.195115351461613,54.08812733320972,26.90164329939928,7.725789106093556,18.867189175925667,31.221385506697523,19.324978177055915,5.645505463778946,24.44,62.13,27.826862939832203,60.95494887522221,30.33236340236968,30.902367603341695,9.514311891700672,39.713060969066255,0.06317647410611589,-0.0036005659804421073
2015-06-01,1.6640524117227955,0.06711968350266662,19.21,53.5,26.35,7.27,18.58,30.96,18.13,4.9,24.51,61.29,27.95,60.7,29.82,31.5,9.2,39.17,-0.07334015465722542,0.05485855225435302
2015-07-01,1.8906906504681926,-0.48275406820943717,21.669786383546054,56.497079836199255,29.70736389324109,9.3222733722888,21.693447620888556,33.37725624821003,20.87414903143018,7.222217024807428,26.39,64.04,31.44421580763919,63.482606788506374,33.18903340847848,34.996018746641774,10.748049966754987,42.816642104795896,-0.12011477646458539,0.045506175334906994
2015-08-01,1.625447876859816,-0.6615854129799018,22.339574885157294,57.54693602741072,31.129511975598167,9.96058111965314,23.066253512876884,34.4194448797177,21.42813699733981,7.8713055134847,27.01,65.61,33.15669472431372,64.7781934141077,34.6030517857774,36.82898997203291,11.311026249999145,44.472906919813916,-0.1418160254193954,0.06510078679212693
2015-09-01,0.37111324277177854,-0.6247096064852622,23.63,58.2,32.8,10.8,24.38,35.63,22.12,8.62,27.91,66.23,34.68,65.80879022897963,36.35,38.33,12.03,46.13,-0.15500538098716843,0.058474108769791665
2015-10-01,-0.5214819042009599,-0.593707822264105,23.484430103777957,59.24705072903966,33.031726783129415,11.228598979637285,25.047120986646895,35.89965016290632,22.56812560694546,9.116935752431871,28.59,66.44,35.70998130701417,66.44996421040807,36.56818401259339,39.814386156971786,12.270077321517796,46.532408908735555,-0.16533930906088748,0.06482044833279954
2015-11-01,-0.8915162833667346,-0.5072291610156139,23.67850422410385,59.28581189279745,33.24818557785606,11.357278095671104,25.26686932131235,36.02099992778025,22.488059808370718,9.260872092281243,28.57,66.81,35.953608889083746,66.61078455721542,36.7787633893215,40.070245978103976,12.43759915064442,46.827690061191156,-0.17363364606742515,0.06835633793035054
2015-12-01,-0.8264905640786813,-0.5676010566041831,24.04078290025911,59.674370268989236,33.85460015125638,11.677680799434752,25.868947425152797,36.44686384238536,22.643813921335635,9.592286163630785,28.81,67.48,36.69028536819777,67.13544014810661,37.38361675073598,40.87242491132664,12.744754241153,47.55166559183896,-0.18532730151926513,0.0708165558035911
2016-01-01,-0.7710416705993878,-0.5708644023116735,22.640717130977357,60.868930255730795,34.10395538956632,10.751036428796526,25.749537191464867,36.94857182234679,24.117870007522214,8.55941071423954,29.13,68.16,36.7836741930379,67.9031452082563,37.57175416040959,40.63389343419306,11.519387355015382,47.56085552716727,-0.19674901149548096,0.07870941877172548
2016-02-01,-0.8539851599231806,-0.4468572654270447,23.65,60.2,35.18,11.23,26.82,37.48,24.05,9.48,29.31,68.71,38.0,68.23,38.91,42.03,12.05,48.69,-0.22897455035694694,0.0933049974473407
2016-03-01,-0.6987813649043362,-0.3456935484948475,23.106747767079835,61.115351165097984,34.649243986332635,11.13008761558684,26.322439765859897,37.29915355689503,24.117697969572962,8.959487975178877,29.31,68.75,37.46047447018497,68.32438114014852,38.119839689525506,41.39781212623097,11.918203696591693,48.24203549115962,-0.2975048102142418,0.09777488625252577
2016-04-01,-0.4430105755037369,0.483196261207671,22.79,60.22,34.89,10.75,26.62,37.22,24.04,8.5,28.54,67.85,37.35,68.2,38.62,41.07,11.33,48.4,-0.2970968920008055,0.10559113110396111
2016-05-01,0.16414536410462044,0.9596447345012447,20.24,54.15,27.42,7.61,19.18,31.36,19.76,5.75,24.62,62.63000000000001,28.95,61.4,30.88,32.64,9.62,40.22,-0.27425347204837386,0.05909516861251548
2016-06-01,1.2392657214342055,0.25313038882960975,20.260446657953516,53.84023686597202,26.57800348706486,7.801408955618966,18.63166626433656,30.97926427470653,19.185452382419033,5.718114594017141,24.5,61.36,27.534252750308447,60.590655431019854,30.038006024658912,30.695764904898674,9.572894086340813,39.31697715191632,-0.2587525799377953,0.023696277755132982
2016-07-01,1.7031407777449319,-0.43380388259708375,21.303562267748514,55.69645471831307,28.75546288993628,8.928366186035545,20.786037772641556,32.649442328618385,20.370310963284123,6.8320531401147555,25.89,63.080000000000005,30.287740897770355,62.583598253479806,32.239814339912456,33.75803515398781,10.443905168466149,41.74217447636419,-0.2546733978034325,0.008067121694861254
2016-08-01,1.7472735177733005,-0.6798601489418471,22.37265719090889,57.60691843783543,31.110033923654402,10.034899163627772,23.07647751750722,34.427049268185236,21.520953155102063,7.936375766020273,27.17,65.31,33.18979957145114,64.75150819066175,34.59955572225216,36.917571836750774,11.33769839360248,44.413204090754256,-0.25619629246692793,0.018219258437651636
2016-09-01,0.3523455182514753,-0.664848758687392,24.26,58.3,32.67,10.41,24.32,35.45,21.2,8.22,27.8,66.39,34.75,66.13,36.14,38.55,11.8,46.05,-0.2595412218171054,0.016655281394293033
2016-10-01,-0.4899002502457749,-0.4958074510393981,23.19722414659621,58.615124586185665,32.371397852836395,10.880564524555473,24.391507773985673,35.37214387085318,22.115213145359238,8.780787555855348,28.08,66.04,34.854345811207885,65.8322579619473,35.8947415071325,38.84898951614971,12.03255471144412,45.8240613160829,-0.25138285754837986,0.019287085890558452
2016-11-01,-0.690499085723648,-0.45664730254951535,23.29695387724847,58.45187317928015,32.27927799734856,10.937191766478056,24.33655582339638,35.27456904898051,21.94954098217168,8.846907294887583,28.02,65.9,34.762955239210804,65.69736097658779,35.80879437531772,38.7831134985366,12.12095993055911,45.74327530457946,-0.247167702676205,0.03603851902748231
2016-12-01,-0.6740333573507373,-0.5610743651892027,23.06,58.23,33.18,10.82,24.97,35.81,21.92,9.11,28.54,66.475,35.59,66.13,36.65,39.58,11.75,46.58,-0.24662381172495662,0.04874328625481098
2017-01-01,-0.5403424655236102,-0.5839177851416343,22.152990714440364,59.82113627223289,32.73957955757959,10.277666384918595,24.48083660326752,35.93493563091702,23.530518511169724,8.079343054832766,28.62,66.44946135099752,35.19286088372365,66.60875822939995,36.22994521144296,38.99236158341129,11.112878774305731,45.97321066312116,-0.24771159362745335,0.06796822001112579
2017-02-01,-0.8154293168182918,-0.4207504997671228,22.13268711141189,59.42357789412564,32.44334384930093,10.17374392810837,24.204728631087534,35.66293058635266,23.172281408980602,7.993424080998221,28.305,66.35001241227037,34.803093602448065,66.29048921775228,35.92631170546915,38.55932329473361,11.102042743680158,45.69383188085816,-0.2455360298224599,0.07118120693653318
2017-03-01,-0.4799576143603825,0.5745699410173974,20.97,55.97,29.62,8.99,21.27,33.51,20.75,6.61,27.61,65.8,31.61,63.6,33.03,35.15,10.12,42.17,-0.1688474056964395,0.08941651948186265
2017-04-01,-0.5166457116452159,0.7817923934430271,20.78057878949254,55.744519332614075,28.353357467425095,8.584418498301945,20.3414721747042,32.461733252817304,20.68254957813492,6.4467827726479,25.97,62.405,29.81891033868535,62.343427858222775,31.843877362548255,33.23417093924892,9.990666081950316,41.15833593552092,-0.14396439467682648,0.0832802581367394
2017-05-01,0.34542759871625445,2.2551929803748663,17.78,50.37,24.46203492528551,6.21,16.28,28.96,18.244607027545147,4.05,23.48,59.15,23.53,57.27,27.92867242152998,27.935578223503704,7.91,36.885073784418964,-0.03600204085402466,0.09838711102104224
2017-06-01,0.8897386477938783,2.0577605650717072,18.652504586364135,50.394055519467834,24.0,6.114334530113842,14.651268152821551,27.797294929280653,17.075166160764855,4.037955949999148,22.44,56.91,22.482283368976105,56.63351034651236,27.45,25.89,8.23569730970755,36.08,0.11438380716615011,0.06925985488434831
2017-07-01,2.601223444395125,-0.21189637448774806,20.43559138560294,53.84346711379377,26.39904044148575,8.061374800285963,18.577583914928297,30.886044744090213,19.297385874459636,5.958804911526045,24.91,60.290000000000006,27.506814016987825,60.353577627009464,29.912987990852407,30.85568534165572,9.720936518734948,39.0218207775759,0.13287609950859477,0.14410007710519776
2017-08-01,2.327583880752454,-0.5773910937266539,21.87261671205435,56.54533779813517,29.717946178506406,9.553378702674278,21.782528963553816,33.39509933488627,20.93183198698582,7.447153945883603,26.66,63.550000000000004,31.569266925061847,63.432039799257886,33.231214911741574,35.24744900471709,10.920689324870295,42.79028829162625,0.14141518744319417,0.1924592740201272
2017-09-01,0.7477321111849422,-0.5643377108966929,22.84,56.08,30.96,10.35,22.77,34.27,20.71,8.01,27.17,64.6,32.52,64.19,34.47,36.0,11.67,44.28,0.1497911080924191,0.22540815676458278
2017-10-01,-0.43734613936748534,-0.46643733967198603,22.67391293821063,57.50257279717165,30.979437705463685,10.347954674921988,23.0798010372812,34.32520421158114,21.45715853329359,8.246684293132777,27.46,64.46,33.19777859379945,64.51724550785383,34.516377832392465,37.10668308026113,11.59685514217826,44.22611213004806,0.1522386173730368,0.22978766600444023
2017-11-01,-0.6512201907408072,-0.4615423211107507,23.13677421501923,58.12001945077651,31.864863054102802,10.773755759994225,23.94433850394563,34.962731748060285,21.752805844205565,8.683132971425017,27.83,65.44,34.26740973347079,65.30720374796047,35.39776415115809,38.259389181526124,11.987508138725492,45.268270812153155,0.15183069915960054,0.23306090725301032
2017-12-01,-0.5476172076595848,-0.46643733967198603,22.43,57.15,32.61,10.29,24.54,35.34,22.01,8.47,28.1,66.16,34.96,65.42,36.11,38.69,11.45,46.13,0.1597171179527019,0.24359558639393966
2018-01-01,-0.5308053532102619,-0.4697006853794763,22.192562642166482,59.90453536216353,32.95792345716339,10.269032740242002,24.654366502486653,36.07225531288942,23.510659165097266,8.082025445380946,28.519999999999996,67.02,35.38772714024075,66.82305571110408,36.427929432728654,39.13567832998505,11.147024723634207,46.26824318614164,0.1692352095995484,0.24439034575338536
2018-02-01,-0.7121501592646727,-0.2967433628824941,22.350998904720463,59.89163131610639,33.11746353456603,10.357919511263669,24.814197303500485,36.14908995912828,23.39541602564835,8.186943381963172,28.449999999999996,67.37,35.5539169391082,66.93424256288532,36.579415563203035,39.30005867424095,11.2846860061623,46.50239301344262,0.17956913767326746,0.25299694221618696
2018-03-01,-0.38854598798722245,-0.18578960882782622,22.673889094258232,60.19626910015369,33.56710458706931,10.660451852700293,25.283263964511306,36.469256183033096,23.532955466849042,8.495283926483683,28.71,67.715,36.1336450516251,67.30707050804563,37.03733690566761,39.96528424875546,11.558508088779998,47.02621396675952,0.11620584185283216,0.26061457774728364
2018-04-01,-0.35082501275311,0.9302746231338326,22.33,58.39,34.02,10.06,24.58,36.29,23.04,8.0,27.98,66.66,36.35,66.89,37.52,40.08,10.62,47.14,0.1285793609937326,0.2744329693216258
2018-05-01,0.20687218835225715,6.4779623258672245,16.54,46.56,20.42,4.61,12.76,26.44,15.99,2.96,21.46,54.870000000000005,17.47,54.80479865226236,23.93,21.04,5.89,31.86,0.4804768064514291,0.262886685124626
2018-06-01,0.5432249582686335,3.29620026106425,17.649142945330343,48.23713098394644,19.669899387268938,5.100308079576026,12.101595079577628,25.759087167952707,15.809158612695654,3.0193568450952917,21.27,53.76,19.265852307218672,54.06405195696806,23.1841931154812,21.956511348272954,7.400413233267031,31.42381578031881,0.5836801144508077,0.23401054433085564
2018-07-01,2.1568620408564185,0.34939908720057156,19.315119652754827,51.43429526477174,23.400410140064483,6.914539703710053,15.752009327074958,28.626865251353564,17.862868270780215,4.810173454857942,23.56,56.905,23.935184596204166,57.51779435019275,26.9428263283379,27.097314098937595,8.788517532702759,35.58416049889744,0.6304547362581676,0.19698042736929675
2018-08-01,2.1916979349883494,-0.33590351137237684,22.72,53.67,28.09,10.38,20.7,32.61,19.76,8.05,25.82,61.255,30.25,61.52,31.6,33.26,11.8,41.33,0.6505787014543573,0.18565659855562136
2018-09-01,0.9423136173552936,-0.41422380835214234,21.876527168425394,56.17800756626099,29.239615542884206,9.568644887979099,21.400834825841706,33.03792422335704,20.724880244168034,7.458771448258652,26.655,62.6,31.09311888096409,62.92289045816334,32.7838299073529,34.84795561624147,10.92795402651829,42.21513022408741,0.6630881933330698,0.20187172406981732
2018-10-01,-0.32579859153106266,-0.3195867828349257,22.33743894830464,56.780652326092195,29.975866260625597,10.04861539106348,22.16368219928102,33.594031299227915,21.091037005462553,7.936488491609641,27.189999999999998,63.03,32.06221744230867,63.56101334766947,33.53910060206941,35.96835465517466,11.315738312883521,43.03460475713869,0.6753257397361584,0.21116735305618586
2018-11-01,-0.6753826165626173,-0.2787949614912978,22.604194631311856,56.97617351615424,30.354531511460156,10.265803702644535,22.545530969293615,33.84539756579496,21.12428588109372,8.165817552744116,27.3,63.49,32.51777981321427,63.87298693131402,33.91560045781274,36.46496827396751,11.543394067710768,43.5029922274283,0.6905546863711126,0.20915381757103502
2018-12-01,-0.5220714522150306,-0.4272771911821033,23.01,55.83,31.36,11.05,23.56,34.57,22.82,9.21,27.915,64.89,33.66,64.08,34.86,37.59,12.2,44.75,0.6938180320786028,0.21128263052474786
2019-01-01,-0.4073699729088094,-0.4729640310869665,22.114187644566183,59.738123829113235,32.60775146739884,10.250178693116956,24.364633200038263,35.84238034171873,23.49839025995443,8.048992782486337,28.61,66.22,35.0520682084936,66.48214541148229,36.10391960350425,38.859572003261285,11.080285661908114,45.810952166675314,0.6935460866029789,0.2215689122165356
2019-02-01,-0.6841088936354605,-0.5529160009204771,22.49264339146807,60.200403837894534,33.21532412807798,10.6257863103562,24.986974213592376,36.29079864021059,23.75313570115273,8.426894804033783,28.99,66.67,35.83354182946136,67.00725296935923,36.72208179511109,39.74870905895235,11.399517813178939,46.50273560901129,0.6721983667664801,0.2239056843523033
2019-03-01,-0.31725472659037496,-0.5023341424543786,22.608315190764024,60.05948913035243,33.11065644930275,10.716113864749333,24.933649544749954,36.193285264515616,23.62521855499922,8.522723718096078,29.0,66.39,35.75289302958418,66.85589271610459,36.63091571371672,39.71889085696758,11.500902444082172,46.391192232813374,0.6458196556309341,0.22984662280204057
2019-04-01,-0.37024531739022376,1.502991794798368,22.41,59.09,31.91,10.34,22.22,35.36,23.96,8.15,26.425,63.485,33.73,64.82,35.32,35.75,11.07,44.2,0.6935460866029789,0.2282282640822811
2019-05-01,0.6590298333512724,2.2192961775924736,18.71,51.75,23.62,6.4,15.76,28.87,17.35,4.46,23.44,58.835,22.95,56.85,27.09,26.35,7.82,35.71,0.33865724091341615,0.26590806783219906
2019-06-01,1.2938507715310485,0.8535859990078122,18.990701955805264,51.12422480601747,23.089943889848993,6.547837987663241,15.373042249862849,28.376921468575176,17.633519163714155,4.451998225436263,23.11,57.13,23.438152838188188,57.28653543604051,26.59945899290664,26.440447039791344,8.51497302467353,35.27687063183785,0.13510605240871307,0.32846021893740024
2019-07-01,1.7720152972041996,-0.0650458176506877,20.21758177942844,53.37543131514871,25.767883118356902,7.859087341713371,17.996521618442337,30.422063142986666,19.048199485740547,5.751392780378161,24.71,59.44,26.782719202123154,59.75338188011371,29.295582973097183,30.11993058368339,9.53900042027054,38.27927783851811,0.10056897700444144,0.29638965696638203
2019-08-01,1.618113285781446,-0.49907079674688837,21.50526661558661,55.75705448518414,28.63006757064267,9.223169190453335,20.78744858106692,32.6008142099668,20.527231496966774,7.105870700854126,26.355,62.02,30.33426038851629,62.39596253457532,32.17070347498297,34.005395888893126,10.613860318867932,41.50146378846173,0.08697170322323215,0.24859093619914008
2019-09-01,0.3819638348376795,-0.38974871554596563,22.64,56.7,29.93,10.42,21.97,33.41,20.76,7.89,26.7,63.05,31.54,62.73,33.43,35.15,11.87,43.17,0.08901129429041355,0.20189512098933893
2019-10-01,-0.47789718829759564,-0.33916685707986705,22.496922377821083,57.123197020615805,30.427160593955517,10.201152892510757,22.58191797001168,33.92812003113255,21.279865796770476,8.091731674590434,27.35,63.61,32.585552355643436,63.98949989142499,33.98212887951128,36.50560996533169,11.448719723914238,43.561710115400366,0.08737962143666843,0.18922023792546117
2019-11-01,-0.6230090337172346,-0.3701686413010242,23.11212653694229,58.06839011753899,31.707764554961603,10.788354588348062,23.822415840746416,34.86640435321114,21.778410089865197,8.688571787505477,27.92,65.0,34.13313818052877,65.1523056418786,35.25697897427799,38.16813744119735,11.966011960866314,45.05192416743122,0.07976514811919123,0.19358470316257637
2019-12-01,-0.5260814695535014,-0.4435939197195544,23.678960332762482,58.897267917432636,32.82846159622942,11.33261292809623,24.918594127717185,35.68774488580429,22.216845076959345,9.240851697536506,28.45,66.155,35.50159362548316,66.16101141390448,36.37662397913931,39.653330764229175,12.443032572785725,46.352292737153284,0.0784054207410703,0.19325053505103718
2020-01-01,-0.5030904421318498,-0.4925441053319079,23.36,60.55,33.68,11.4,25.65,36.42,23.12,9.41,29.02,67.35,36.78,67.26,37.18,40.9,12.21,47.27,0.07677374788732517,0.18527382928245043
2020-02-01,-0.6900709253210214,-0.4925441053319079,23.54,61.44,34.57,11.53,26.41,37.05,23.52,9.57,29.46,68.59,37.76,68.2,38.07,41.93,12.32,48.09,0.0818047391863726,0.1847769933086537
2020-03-01,-0.5134397532391941,-0.4272771911821033,23.66,62.22,35.26,11.47,27.21,37.63,24.06,9.4,29.68,69.04,38.66,69.05,38.75,42.89,12.1,48.92,0.08805948512572888,0.16842824108791876
2020-04-01,-0.527779872164551,0.024696189305293624,22.06,61.11,31.97,9.87,23.28,36.36,20.9,7.59,29.38,68.66499999999999,34.35,66.76,35.4,37.87,9.75,44.49,-0.0351318153320273,0.15530036152339147
2020-05-01,0.1356084007156033,2.561947476878948,18.95,54.16,24.88,6.38,16.37,30.41,17.37,4.45,25.26,62.98500000000001,23.89,59.27,28.32,26.88,7.85,36.66,-0.006577540391487761,0.1116819088037524
2020-06-01,0.7736773693758238,2.245402943252395,19.09,51.78,24.44,7.42,17.14,28.99,17.29,4.87,22.72,57.29,25.43,57.77,27.94,28.24,9.43,37.0,0.10940720496222749,0.068334125290817
2020-07-01,1.816980122717166,0.47666956979269054,21.86,53.77,26.21,9.67,19.16,30.88,19.13,7.3,23.769999999999996,58.08,29.13,59.75,29.72,31.87,11.45,39.25,0.15455015391584234,0.07208119408356421
2020-08-01,2.2186488829774933,-0.4272771911821033,22.96,57.0,29.25,10.56,21.11,33.48,20.69,8.12,26.1,61.84,32.01,63.23,32.75,35.08,12.02,42.59,0.16053295437957443,0.12212582718323482
2020-09-01,1.0494324954722556,-0.4697006853794763,22.73,58.36,30.93,10.88,22.81,34.11,21.67,8.65,27.09,64.1,34.1,64.55,34.43,36.98,12.06,44.25,0.15387029022678186,0.1777482155694495
2020-10-01,-0.20629566725010764,-0.3261134742499061,24.16,58.55,30.4,10.57,22.67,34.32,21.26,8.43,27.59,64.73,33.19,64.64,33.9,37.12,11.72,43.72,0.15495807212927862,0.20038167565674017
2020-11-01,-0.6117940642271861,-0.23147644873268947,22.817538847175904,58.62,30.41,10.7,22.75,34.4,21.93,8.69,27.42,64.52,33.52,64.28,33.91,37.73,11.85,44.51,0.1665157548433065,0.20131625644757753
2020-12-01,-0.6285190796668809,-0.4076971169371619,22.84,58.88,31.48,11.02,23.87,34.87,22.19,9.12,28.11,65.61,34.65,64.89,34.98,38.78,12.19,45.02,0.16950715507517256,0.19277978893812922
2021-01-01,-0.5540964913846197,-0.4501206111345349,22.95,60.65,33.56,11.23,25.48,36.16,23.0,9.27,28.800000000000004,67.08,36.61,67.06,37.06,40.9,12.16,47.13,0.173042446258287,0.18852928483373174
2021-02-01,-0.8025551468800464,-0.5104925067231042,23.21,61.93,34.6,11.14,26.17,36.99,23.65,9.28,29.18,68.21,37.07,68.33,38.08,41.13,12.0,48.17,0.17154674614235396,0.179155599703813
2021-03-01,-0.5043578651012994,-0.26410990580759175,23.21,62.1,34.69,11.32,26.51,37.21,23.87,9.14,29.26,68.37,37.86,68.63,38.15,41.81,12.0,48.13,0.18514401992356325,0.17991242371530425
2021-04-01,-0.4568011132734152,0.32981901295563015,21.98,58.95228956436268,32.219135770348885,10.2,24.01982430595362,35.40432720032466,22.669572361969067,7.91,27.93,66.41,34.495593931769896,65.99061635263405,35.693205921579704,38.03,11.0,45.540577791705324,0.2105709218944246,0.18582732028956553
2021-05-01,0.6722291831574121,1.7754811613738022,21.03676734990623,59.57,29.6,7.48,21.34,34.71,19.195,5.38,25.73,63.82999999999999,32.08,65.35,33.06,33.70572892271024,10.212435259499955,40.975,0.14503206226899581,0.23054571882638294
2021-06-01,1.3770690998019766,1.2223440639542082,20.7,53.92,25.52,8.74,18.35,30.19,19.12,6.44,23.47,59.12,33.1,59.74,29.06,31.4,11.21,38.7,0.059777155660813576,0.28082836302856234
2021-07-01,2.5004203249295265,-0.32937681995739637,20.84984471920396,54.734979411487096,27.45370140062545,8.50896109964299,19.58684128780709,31.693677690162716,19.861597646924544,6.401653993414449,25.48,61.325,28.794303716874076,61.34721350972725,30.966413943877797,32.2401260168128,10.065080784454768,40.20942837622992,-0.007393376818360331,0.3377817132129257
2021-08-01,1.6366671535205184,-0.49907079674688837,22.235542154699356,57.32742234817007,30.572928396610546,9.975660667375644,22.6214836404365,34.06735735107591,21.469412831952617,7.858380283392954,27.25,64.18,32.65505550750539,64.2325119932359,34.09699225640719,36.45385752418935,11.22144660850659,43.72419811856174,-0.013376177282092422,0.2892832357581778
2021-09-01,0.7948956943409902,-0.5676010566041831,23.32,60.49,32.45,11.28,24.39,35.45,22.118386749569424,9.1,27.98,65.785,34.13,65.96,35.95,38.13,12.43,45.49722670446062,-0.021534541550817993,0.2680718356639057
2021-10-01,-0.25736997709619797,-0.5186508709918297,23.31,61.05,33.18,11.48,25.05,36.12,22.58,9.51,28.69,66.65,35.42,66.63897146826962,36.69,39.32,12.4,46.255,-0.03757932461264496,0.2638156431767315
2021-11-01,-0.41273319270844355,-0.48275406820943717,23.92914108869796,59.82537885863038,33.73,11.33,25.68,36.39,23.455,9.22,28.93,67.39,36.725540639548875,66.66,37.24,40.906793828356264,12.36,47.52844191814193,-0.058519126235707264,0.2804040491366267
2021-12-01,-0.4910680508916224,-0.4697006853794763,23.08,61.72,34.28091296130118,11.872354874809735,26.28171502211748,36.77738028883015,22.89043187711542,9.783375997882274,29.07,67.85,36.61,67.33,37.81215960861482,40.7,12.888900281261773,46.45,-0.0636860902725668,0.29185830153456493
