fid,OBJECTID,PropType,TotAcres,YrBuilt
25497,308581,IMP_U,0.431,1999
26673,333562,EP,0.222,1999
26989,330547,KU,0,1999
26990,330530,KU,0,1999
26991,330536,KU,0,1999
26992,330545,KU,0,1999
26995,330592,KU,0,1999
26996,330611,KU,0,1999
26997,330616,KU,0,1999
30411,324045,IMP_U,0.09,1999
30518,328725,IMP_U,0.117,1999
30819,327076,IMP_U,0.124,1999
31135,337137,IMP_R,0.72,1999
31155,337762,IMP_U,2.64,1999
31386,338517,IMP_U,1.06,1999
31505,330525,IMP_U,0.149,1999
31669,335121,TU,0.092,1999
31678,335329,TU,0.092,1999
31680,335379,TU,0.092,1999
31685,335480,TU,0.096,1999
31688,335538,TU,0.096,1999
31853,335024,TU,0.122,1999
31856,335069,TU,0.088,1999
31858,585728,NV,5.61,1999
32096,337009,IMP_U,1.5,1999
32097,337690,IMP_U,20.51,1999
32249,333873,IMP_U,0.33,1999
32261,333896,IMP_U,0.301,1999
32284,332213,IMP_U,0.84,1999
32427,333718,IMP_U,0.233,1999
32431,333813,IMP_U,0.39,1999
32512,332457,IMP_U,2.56,1999
32526,332747,IMP_U,7.02,1999
32542,337245,IMP_U,0.27,1999
32545,337130,IMP_U,0.27,1999
32546,337116,IMP_U,0.292,1999
32556,336856,IMP_U,0.296,1999
32573,336983,IMP_U,0.234,1999
32575,337251,IMP_U,0.218,1999
32606,335129,IMP_U,4.230000000000001,1999
32645,339635,IMP_R,4,1999
32767,338137,IMP_U,0.92,1999
32942,322349,IMP_R,0.177,1999
33672,322720,IMP_R,0.158,1999
33793,325147,IMP_R,0.206,1999
34490,310293,KU,0,1999
34492,310290,KU,0,1999
34621,311583,IMP_U,0.62,1999
34626,311637,IMP_U,1.48,1999
34627,311641,IMP_U,1.27,1999
34871,315078,IMP_R,1.13,1999
34884,315066,IMP_R,0.9,1999
34895,315075,IMP_R,1.13,1999
35210,311571,IMP_R,1,1999
35226,311739,IMP_R,1,1999
35410,352382,IMP_R,4,1999
35462,352712,IMP_R,10,1999
35640,352487,IMP_R,1.05,1999
35659,352432,IMP_R,6.42,1999
35661,352413,IMP_R,4.34,1999
35827,342723,IMP_R,15,1999
32,302738,IMP_U,0.365,2000
213,302520,IMP_R,1.57,2000
379,302744,IMP_U,0.363,2000
400,302844,IMP_U,0.655,2000
403,302795,IMP_U,0.42,2000
405,302855,IMP_U,0.585,2000
412,302803,IMP_U,0.49,2000
413,302801,IMP_U,0.504,2000
460,302722,IMP_U,0.342,2000
480,302936,IMP_U,0.322,2000
491,303149,IMP_U,0.384,2000
505,303384,IMP_R,0.31,2000
558,302961,IMP_U,0.417,2000
776,305480,IMP_U,0.207,2000
1035,305639,IMP_U,0.199,2000
1211,302728,IMP_U,0.344,2000
1230,302788,IMP_U,0.373,2000
1266,302792,IMP_U,0.399,2000
1267,302806,IMP_U,0.37,2000
1270,302848,IMP_U,0.335,2000
1273,302881,IMP_U,0.337,2000
1321,302863,IMP_U,0.346,2000
1322,302871,IMP_U,0.38,2000
1323,302875,IMP_U,0.371,2000
1325,302873,IMP_U,0.447,2000
1327,302897,IMP_U,0.401,2000
1328,302904,IMP_U,0.4,2000
1330,302937,IMP_U,0.327,2000
1332,302943,IMP_U,0.348,2000
1337,302994,IMP_U,0.355,2000
1391,303300,IMP_U,0.329,2000
1395,303342,IMP_R,0.335,2000
1437,303307,IMP_U,0.349,2000
1438,303311,IMP_U,0.344,2000
1441,303263,IMP_U,0.34,2000
1443,303345,IMP_U,0.456,2000
1573,303388,IMP_U,0.445,2000
1724,304032,IMP_U,0.403,2000
1725,304046,IMP_U,0.385,2000
1726,304060,IMP_U,0.367,2000
1727,304081,IMP_U,0.353,2000
1729,304062,IMP_U,0.462,2000
1748,304169,IMP_U,0.408,2000
1820,304514,EP,3.71,2000
1841,304298,IMP_U,0.523,2000
1856,304542,IMP_U,0.307,2000
1861,304110,IMP_U,0.344,2000
1863,304141,IMP_U,0.344,2000
1865,304177,IMP_U,0.344,2000
1866,304206,IMP_U,0.4,2000
1867,304210,IMP_U,0.357,2000
1871,304271,IMP_U,0.347,2000
1872,304269,IMP_U,0.327,2000
1873,304286,IMP_U,0.468,2000
1875,304330,IMP_U,0.407,2000
1884,304463,IMP_U,0.408,2000
1886,304480,IMP_U,0.432,2000
1891,304550,IMP_U,0.292,2000
1897,304633,IMP_U,0.344,2000
1932,304890,IMP_R,1,2000
2214,307413,IMP_R,1.17,2000
2229,305889,IMP_R,1.7,2000
2385,302977,IMP_U,0.31,2000
2387,303009,IMP_U,0.388,2000
2409,303046,IMP_U,0.359,2000
2417,303218,IMP_U,0.482,2000
2601,304693,IMP_U,0.946,2000
2983,303731,IMP_U,0.325,2000
3074,303079,IMP_U,0.332,2000
3126,303899,IMP_U,0.598,2000
3239,303863,IMP_U,0.96,2000
3406,305940,IMP_U,0.25,2000
3413,305890,IMP_U,0.259,2000
3418,305987,IMP_U,0.271,2000
3500,306616,IMP_U,0.59,2000
3503,306629,IMP_U,0.43,2000
3757,305632,IMP_U,0.264,2000
3801,305883,IMP_U,0.326,2000
3826,305671,IMP_U,0.264,2000
3829,305694,IMP_U,0.264,2000
3832,305747,IMP_U,0.264,2000
3979,307186,IMP_U,0.275,2000
4520,318408,EP,32.32,2000
4603,327276,IMP_R,1.09,2000
4719,327583,IMP_R,1.002,2000
4722,327673,IMP_R,1.39,2000
4725,327905,IMP_R,1,2000
4761,327769,IMP_R,1,2000
4805,328471,IMP_R,1.22,2000
5419,307148,IMP_U,0.227,2000
5428,307263,IMP_U,0.23,2000
5447,307665,IMP_U,0.243,2000
5448,307672,IMP_U,0.364,2000
5504,307357,IMP_U,0.33,2000
5507,307520,IMP_U,0.338,2000
5528,308928,IMP_U,1.257,2000
5817,587710,TU,0,2000
5831,308952,IMP_U,0.356,2000
5834,309010,NV,0.158,2000
5852,588372,TU,0,2000
5853,308955,IMP_U,0.376,2000
6393,308961,IMP_U,0.452,2000
6421,309360,IMP_U,0.355,2000
7736,316474,IMP_R,0.568,2000
7836,316058,IMP_R,0.248,2000
7922,318681,IMP_R,1,2000
7950,319580,IMP_R,1,2000
7964,321820,IMP_R,1,2000
7969,319836,IMP_R,1.006,2000
7977,320184,IMP_R,1.95,2000
8042,331950,IMP_R,5.03,2000
8072,335500,IMP_R,4.94,2000
8076,337203,IMP_R,9.84,2000
8140,337124,IMP_R,5,2000
8153,336949,IMP_R,5.16,2000
8156,337254,IMP_R,5.03,2000
8247,337905,IMP_R,2.02,2000
8302,338047,IMP_R,1.24,2000
8319,339018,IMP_R,50.001,2000
8322,338795,IMP_R,5.27,2000
8323,338885,IMP_R,5.01,2000
8375,340653,IMP_R,5.72,2000
8377,340893,IMP_R,5,2000
9228,312219,IMP_U,0.146,2000
9524,314003,IMP_U,0.063,2000
9531,314060,IMP_U,0.077,2000
9535,314103,IMP_U,0.072,2000
9537,314151,IMP_U,0.072,2000
9719,315012,IMP_U,0.146,2000
9820,316141,IMP_U,0.146,2000
10179,314030,IMP_R,1,2000
10269,587443,KU,0,2000
10272,587784,NV,0.525,2000
10308,322766,IMP_R,1.63,2000
10339,316721,APT_U,0.224,2000
10546,328267,IMP_U,0.24,2000
10552,328458,EP,0.169,2000
10559,328496,EP,0.176,2000
10574,586389,IMP_U,0.496,2000
10592,587749,NV,17.13,2000
10601,583899,KU,0,2000
10602,587581,KU,0,2000
10604,588210,KU,0,2000
10798,589459,NV,0.424,2000
10855,318087,IMP_U,0.447,2000
10894,317731,IMP_U,0.726,2000
10973,319473,IMP_R,0.978,2000
11124,321726,IMP_U,0.354,2000
11292,322266,IMP_R,1.54,2000
12074,317776,IMP_U,0.088,2000
13224,323357,IMP_R,1,2000
13229,323848,IMP_R,1.19,2000
13783,325700,IMP_R,0.398,2000
14276,585159,IMP_R,5,2000
15177,335838,IMP_R,0.24,2000
15258,335893,IMP_R,1.201,2000
15260,335090,IMP_R,1.015,2000
15264,335257,IMP_R,1.146,2000
15372,337326,IMP_R,0.37,2000
15378,337629,IMP_R,1.01,2000
15488,338989,IMP_R,5.05,2000
16428,326014,IMP_U,0.127,2000
16429,325997,IMP_U,0.127,2000
16430,326012,IMP_U,0.127,2000
16645,326975,IMP_U,0.163,2000
16738,327410,IMP_R,0.272,2000
16813,327735,IMP_U,0.25,2000
16815,327793,IMP_U,0.25,2000
17109,330359,EP,0.694,2000
17114,331066,IMP_U,4.16,2000
17119,331936,KU,0,2000
17200,334447,IMP_U,2.02,2000
17215,331521,KU,0,2000
17261,332783,IMP_U,1.88,2000
17270,333603,IMP_U,1.27,2000
17273,333727,KU,0,2000
17305,333907,IMP_U,10.89,2000
17362,334546,IMP_U,2.8,2000
17374,334832,IMP_U,0.6,2000
17869,337728,KU,0,2000
17870,337757,KU,0,2000
17871,337774,KU,0,2000
18142,333732,IMP_R,1.092,2000
18272,336105,IMP_R,1,2000
18385,336947,IMP_R,0.167,2000
18386,336958,IMP_R,0.188,2000
18387,336974,IMP_R,0.145,2000
18389,337010,IMP_R,0.167,2000
18390,337022,IMP_R,0.188,2000
18391,337032,IMP_R,0.145,2000
18393,337065,IMP_R,0.167,2000
18394,337080,IMP_R,0.188,2000
18395,337089,IMP_R,0.145,2000
18397,337119,IMP_U,0.167,2000
18398,337139,IMP_R,0.188,2000
18399,337149,IMP_R,0.145,2000
18401,337179,IMP_R,0.167,2000
18402,337194,IMP_R,0.188,2000
18403,337207,IMP_R,0.145,2000
18405,337237,IMP_R,0.167,2000
18406,337252,IMP_R,0.188,2000
18407,337263,IMP_R,0.145,2000
18410,337303,IMP_R,0.215,2000
18411,337319,IMP_R,0.165,2000
18522,337355,IMP_R,0.242,2000
18523,337358,IMP_R,0.165,2000
18524,337416,IMP_R,0.188,2000
18525,337421,IMP_R,0.145,2000
18526,337455,IMP_R,0.188,2000
18527,337459,IMP_R,0.145,2000
18528,337497,IMP_R,0.188,2000
18529,337502,IMP_U,0.145,2000
18530,337546,IMP_R,0.188,2000
18533,337547,IMP_R,0.167,2000
18537,337603,IMP_R,0.167,2000
18538,337650,IMP_R,0.188,2000
18541,337649,IMP_R,0.167,2000
18542,337696,IMP_R,0.188,2000
18545,337692,IMP_R,0.172,2000
18691,341665,IMP_R,5.02,2000
18718,341737,IMP_R,1.37,2000
18724,341888,FARM,5.19,2000
18727,342064,IMP_R,1.02,2000
18802,343100,FARM,88.49,2000
18922,343697,IMP_R,5,2000
18934,344047,IMP_R,5.17,2000
19046,352456,IMP_R,4.38,2000
19113,352774,IMP_R,5,2000
19122,352914,IMP_R,5,2000
19135,353176,IMP_R,5.46,2000
19266,351893,IMP_R,1.45,2000
19275,351964,IMP_R,1.11,2000
19334,352295,IMP_R,1,2000
19357,352893,IMP_R,6,2000
19371,587861,IMP_R,6.58,2000
19429,352092,IMP_R,1.58,2000
19438,352127,IMP_R,1.26,2000
19441,352140,IMP_R,1.24,2000
19458,352411,IMP_R,0.96,2000
19522,351518,IMP_R,3,2000
19537,351256,IMP_R,4.95,2000
19564,351851,IMP_R,0.479,2000
19567,351885,IMP_R,0.531,2000
19568,351869,IMP_R,0.462,2000
19574,351811,IMP_R,0.459,2000
19579,351693,IMP_R,0.577,2000
19585,351732,IMP_R,0.565,2000
19603,351739,IMP_R,0.497,2000
19695,328828,IMP_U,0.597,2000
19769,328718,IMP_U,0.513,2000
19862,328687,EP,0.213,2000
19863,328676,EP,0.249,2000
19984,330369,IMP_U,1.6,2000
20145,330396,IMP_U,1.13,2000
20163,329845,EP,0.269,2000
20168,329879,EP,0.132,2000
20359,331367,APT_U,3.05,2000
20749,333002,IMP_U,0.326,2000
20872,333297,IMP_U,0.17,2000
20916,333390,IMP_U,0.125,2000
20920,333506,IMP_U,0.517,2000
20925,333584,IMP_U,0.496,2000
20927,333617,IMP_U,0.124,2000
20928,333623,IMP_U,0.103,2000
21099,322892,IMP_U,0.51,2000
21304,324713,EP,0.219,2000
21360,324401,IMP_U,0.182,2000
21481,326697,IMP_U,0.138,2000
22116,319329,IMP_U,0.09,2000
22118,319373,IMP_U,0.09,2000
22789,330971,IMP_U,0.083,2000
22852,307120,IMP_U,0.286,2000
22971,308918,IMP_U,1.772,2000
24726,324588,KU,0,2000
24727,324587,KU,0,2000
24728,324586,KU,0,2000
24729,324585,KU,0,2000
25507,309032,IMP_U,0.618,2000
25594,308909,IMP_U,0.331,2000
26858,330552,TU,0.068,2000
26859,330551,TU,0.077,2000
27164,332913,TU,0.037,2000
27165,332916,TU,0.039,2000
27166,332917,TU,0.037,2000
27168,332922,TU,0.037,2000
27169,332925,TU,0.041,2000
28142,323454,KU,0,2000
28143,323453,KU,0,2000
28144,323452,KU,0,2000
28145,323451,KU,0,2000
28146,323450,KU,0,2000
28147,323449,KU,0,2000
28148,323448,KU,0,2000
28149,323455,KU,0,2000
28150,323456,KU,0,2000
28151,323457,KU,0,2000
28152,323458,KU,0,2000
28153,323459,KU,0,2000
28154,323460,KU,0,2000
28155,323461,KU,0,2000
28156,323462,KU,0,2000
28157,323463,KU,0,2000
28158,323464,KU,0,2000
28159,323465,KU,0,2000
28160,323466,KU,0,2000
28177,587019,NV,0.254,2000
28178,588418,NV,0.254,2000
28701,328171,IMP_U,0.189,2000
30224,318516,IMP_U,0.47,2000
30396,323387,IMP_U,0.09,2000
31102,335895,IMP_R,3.08,2000
31380,338389,IMP_U,2.51,2000
31384,338487,IMP_U,1.3,2000
31466,331018,IMP_U,0.75,2000
31467,331254,IMP_U,2.42,2000
31599,337363,IMP_U,0.236,2000
31682,335405,TU,0.092,2000
31857,335073,TU,0.092,2000
32244,333886,IMP_U,0.281,2000
32436,336386,IMP_U,0.2,2000
32514,332637,IMP_U,1.4,2000
32517,332800,IMP_U,1.78,2000
32540,336691,IMP_U,0.271,2000
32550,337021,IMP_U,0.264,2000
32564,336625,IMP_U,0.295,2000
32566,336533,IMP_U,0.235,2000
32660,341675,IMP_R,0.72,2000
32691,585794,IMP_R,0.87,2000
32830,322166,IMP_R,0.397,2000
33456,323333,IMP_R,0.22,2000
33611,324256,IMP_R,0.22,2000
34293,589446,IMP_U,0.09,2000
34370,327122,IMP_R,1.9,2000
34641,313361,IMP_U,2.69,2000
34889,315082,IMP_R,0.9,2000
35016,314975,IMP_U,0.159,2000
35096,316029,IMP_R,1.228,2000
35376,353433,IMP_R,2.73,2000
35378,353364,IMP_R,1,2000
35380,353352,IMP_R,1,2000
35406,352669,IMP_R,1,2000
35425,352461,IMP_R,1.001,2000
35450,352549,IMP_R,5,2000
35600,353426,IMP_R,2,2000
35623,352492,IMP_R,1.12,2000
35627,352486,IMP_R,1.36,2000
35636,352511,IMP_R,1,2000
35660,352372,IMP_R,4,2000
35696,317850,IMP_R,0.5,2000
13,302615,IMP_U,0.282,2001
22,302678,IMP_U,0.29,2001
29,302705,IMP_U,0.284,2001
31,302723,IMP_U,0.282,2001
229,302428,IMP_R,2.64,2001
399,302790,IMP_U,0.36,2001
474,302888,IMP_U,0.4,2001
477,302918,IMP_U,0.417,2001
504,303327,IMP_U,0.292,2001
557,304106,IMP_R,0.769,2001
655,305741,IMP_U,0.98,2001
1057,305939,IMP_U,0.255,2001
1460,303790,IMP_U,1.08,2001
1462,303723,IMP_U,0.475,2001
1465,303699,IMP_U,0.369,2001
1471,303750,IMP_U,0.288,2001
1472,303733,IMP_U,0.322,2001
1474,303734,IMP_U,0.303,2001
1475,303743,IMP_U,0.298,2001
1478,303464,IMP_U,0.361,2001
1480,303480,IMP_U,0.383,2001
1481,303479,IMP_U,0.39,2001
1482,303478,IMP_U,0.405,2001
1483,303494,IMP_U,0.38,2001
1485,303557,IMP_U,0.438,2001
1486,303554,IMP_U,0.353,2001
1487,303566,IMP_U,0.371,2001
1488,303553,IMP_U,0.346,2001
1489,303551,IMP_U,0.339,2001
1491,303604,IMP_U,0.4,2001
1492,303616,IMP_U,0.396,2001
1494,303652,IMP_U,0.447,2001
1495,303638,IMP_U,0.306,2001
1496,303645,IMP_U,0.355,2001
1497,303648,IMP_U,0.412,2001
1498,303657,IMP_U,0.317,2001
1692,303827,IMP_U,0.34,2001
1697,303889,IMP_U,0.335,2001
1704,303802,IMP_U,0.548,2001
1705,303799,IMP_U,0.464,2001
1708,303830,IMP_U,0.349,2001
1709,303834,IMP_U,0.358,2001
1710,303864,IMP_U,0.679,2001
1711,303904,IMP_U,0.357,2001
1712,303908,IMP_U,0.354,2001
1713,303898,IMP_U,0.328,2001
1714,303896,IMP_U,0.331,2001
1715,303903,IMP_U,0.359,2001
1716,303917,IMP_U,0.415,2001
1717,303935,IMP_U,0.523,2001
1718,303960,IMP_U,0.346,2001
1719,303975,IMP_U,0.344,2001
1720,303998,IMP_U,0.385,2001
1721,303977,IMP_U,0.467,2001
1735,304163,IMP_U,0.542,2001
1737,304094,IMP_U,0.354,2001
1739,304039,IMP_U,0.354,2001
1741,303989,IMP_U,0.354,2001
1743,304128,IMP_U,0.352,2001
1744,303949,IMP_U,0.354,2001
1745,304086,IMP_U,0.383,2001
1746,303923,IMP_U,0.354,2001
1747,304023,IMP_U,0.383,2001
1860,304123,IMP_U,0.45,2001
1862,304129,IMP_U,0.344,2001
1883,304415,IMP_U,0.34,2001
2334,304966,IMP_R,0.752,2001
2345,303490,IMP_R,0.387,2001
2347,303558,IMP_R,0.392,2001
2349,303565,IMP_R,0.387,2001
2350,303590,IMP_R,0.342,2001
2386,302968,IMP_U,0.297,2001
2388,303040,IMP_U,0.36,2001
2434,303440,IMP_R,0.35,2001
2435,303457,IMP_R,0.28,2001
2438,303472,IMP_R,0.459,2001
2458,303990,IMP_U,0.662,2001
3077,303122,IMP_U,0.344,2001
3083,303167,IMP_U,0.323,2001
3110,303858,IMP_U,0.481,2001
3120,303866,IMP_U,0.479,2001
3236,304038,IMP_U,0.191,2001
3361,587296,KU,0,2001
3362,587297,KU,0,2001
3363,586148,KU,0,2001
3364,587298,KU,0,2001
3366,305499,KU,0,2001
3367,305500,KU,0,2001
3368,587299,KU,0,2001
3373,586930,KU,0,2001
3378,587611,KU,0,2001
3380,587927,KU,0,2001
3457,306011,IMP_U,6.3,2001
3501,306610,IMP_U,0.38,2001
3502,306617,IMP_U,0.4,2001
3512,306977,IMP_U,0.3,2001
3610,307006,IMP_U,0.379,2001
3611,307020,IMP_U,0.379,2001
3613,307034,IMP_U,0.379,2001
3617,307147,IMP_U,0.325,2001
3619,307190,IMP_U,0.286,2001
3633,305581,KU,0,2001
3634,305582,KU,0,2001
3644,586155,KU,0,2001
3645,586933,KU,0,2001
3660,587304,KU,0,2001
3668,588320,KU,0,2001
3702,306440,IMP_R,12.21,2001
3748,305476,IMP_U,0.323,2001
3752,305598,IMP_U,0.251,2001
3753,305562,IMP_U,0.339,2001
4205,310357,IMP_R,7.5,2001
4271,314164,IMP_R,1.57,2001
4723,327888,IMP_R,1,2001
5277,308403,IMP_U,8.51,2001
5431,307315,IMP_U,0.253,2001
5443,307545,IMP_U,0.22,2001
5446,307628,IMP_U,0.246,2001
5449,307700,IMP_U,0.422,2001
5450,307732,IMP_U,0.249,2001
5451,307744,IMP_U,0.244,2001
7361,311442,IMP_U,0.146,2001
7583,314763,IMP_R,1,2001
7703,314879,IMP_U,1.11,2001
7733,316189,IMP_R,1.26,2001
7893,333370,IMP_R,12.42,2001
8019,330402,IMP_R,8.01,2001
8081,338013,IMP_R,1.04,2001
8085,338169,IMP_R,1.033,2001
8142,337323,IMP_R,5.25,2001
8155,337213,IMP_R,5.03,2001
8161,337850,IMP_R,1.24,2001
8194,337619,IMP_R,15.501,2001
8276,338214,IMP_R,4.79,2001
8311,338229,IMP_R,1.24,2001
8312,338239,IMP_R,0.88,2001
8729,312431,IMP_U,0.274,2001
8980,585771,KU,0,2001
8981,585772,KU,0,2001
8982,585773,KU,0,2001
8983,585935,KU,0,2001
9020,316303,IMP_U,0.111,2001
9021,316241,IMP_U,0.064,2001
9022,316181,IMP_U,0.064,2001
9093,586638,KU,0,2001
9095,586939,KU,0,2001
9108,317358,IMP_U,0.16,2001
9242,312375,IMP_U,0.14,2001
9648,315061,IMP_U,0.219,2001
9670,314697,IMP_U,0.073,2001
9680,314793,IMP_U,0.073,2001
9781,315502,IMP_U,0.07,2001
10242,333714,IMP_R,1.218,2001
10313,323234,IMP_R,1,2001
10374,317377,IMP_U,0.132,2001
10468,325530,APT_U,2.91,2001
10491,315199,IMP_R,1,2001
10503,586219,KU,0,2001
10504,586969,KU,0,2001
10507,586901,KU,0,2001
10508,586900,KU,0,2001
10509,587903,KU,0,2001
10512,588222,KU,0,2001
10515,588323,KU,0,2001
10516,588360,KU,0,2001
10517,588361,KU,0,2001
10532,327684,IMP_U,0.106,2001
10595,587969,KU,0,2001
10603,588111,NV,1,2001
11601,325688,IMP_R,0.162,2001
11641,325857,IMP_R,0.115,2001
11644,325901,IMP_R,0.135,2001
11648,325920,IMP_R,0.116,2001
11651,325514,IMP_R,0.291,2001
11661,326087,IMP_R,0.123,2001
11663,326145,IMP_R,0.122,2001
12361,318969,KU,0,2001
12368,587055,NV,0.094,2001
12369,588004,KU,0,2001
12467,319313,IMP_U,0.184,2001
13000,321545,IMP_U,0.051,2001
13001,321551,IMP_U,0.051,2001
13003,321556,IMP_U,0.057,2001
13340,334271,IMP_R,1,2001
13718,320704,IMP_R,1.06,2001
14430,334826,IMP_R,0.285,2001
14590,333124,IMP_R,2.33,2001
14894,334161,IMP_R,0.46,2001
14895,334165,IMP_R,0.46,2001
15262,336049,IMP_R,0.665,2001
15266,336213,IMP_R,1.01,2001
15450,335459,IMP_R,0.3,2001
15497,338576,IMP_R,5.06,2001
15499,338686,IMP_R,5.06,2001
15509,338547,IMP_R,5,2001
15513,339364,IMP_R,5.04,2001
15811,322111,IMP_U,0.075,2001
15817,322199,IMP_U,0.074,2001
16436,326136,IMP_U,0.141,2001
16440,326331,IMP_U,0.127,2001
16441,326323,IMP_U,0.127,2001
16442,326315,IMP_U,0.127,2001
16495,327842,IMP_U,0.136,2001
16496,327931,IMP_U,0.134,2001
16635,326842,IMP_U,0.149,2001
16636,326857,IMP_U,0.108,2001
16637,326855,IMP_U,0.11,2001
16646,326969,IMP_U,0.152,2001
16743,327535,IMP_R,0.233,2001
16744,327533,IMP_R,0.264,2001
16747,327721,IMP_R,0.253,2001
16748,327724,IMP_R,0.321,2001
16767,327510,IMP_U,0.115,2001
17095,330821,IMP_U,1,2001
17098,331331,IMP_U,18.52,2001
17123,332307,KU,0,2001
17224,331787,IMP_U,0,2001
17225,331954,IMP_U,0,2001
17230,332263,IMP_U,1,2001
17233,332325,KU,0,2001
17271,333598,IMP_U,0.525,2001
18149,333906,IMP_R,1.131,2001
18384,336925,IMP_U,0.129,2001
18388,336990,IMP_R,0.129,2001
18392,337042,IMP_R,0.129,2001
18396,337108,IMP_R,0.129,2001
18400,337166,IMP_R,0.129,2001
18404,337228,IMP_R,0.129,2001
18408,337277,IMP_R,0.128,2001
18409,337281,IMP_R,0.233,2001
18482,336918,IMP_R,0.129,2001
18486,337036,IMP_R,0.129,2001
18488,337104,IMP_R,0.129,2001
18491,337162,IMP_U,0.129,2001
18492,337222,IMP_R,0.129,2001
18494,337271,IMP_R,0.128,2001
18497,337353,IMP_R,0.128,2001
18499,337413,IMP_R,0.129,2001
18502,337452,IMP_U,0.129,2001
18505,337493,IMP_R,0.129,2001
18508,337538,IMP_R,0.129,2001
18511,337592,IMP_R,0.129,2001
18514,337641,IMP_R,0.129,2001
18517,337697,IMP_R,0.129,2001
18518,337698,IMP_R,0.153,2001
18531,337550,IMP_R,0.145,2001
18532,337540,IMP_R,0.129,2001
18534,337606,IMP_R,0.188,2001
18535,337609,IMP_R,0.145,2001
18536,337596,IMP_R,0.129,2001
18539,337653,IMP_R,0.145,2001
18540,337646,IMP_R,0.129,2001
18543,337701,IMP_R,0.145,2001
18544,337686,IMP_R,0.129,2001
18546,337748,IMP_R,0.128,2001
18547,337753,IMP_R,0.305,2001
18548,337759,IMP_R,0.333,2001
18549,337763,IMP_R,0.256,2001
18659,342440,IMP_R,5.69,2001
18768,342126,IMP_R,1.26,2001
18919,343620,IMP_R,5,2001
18971,350120,IMP_R,1.04,2001
18972,350118,IMP_R,1.04,2001
19073,585829,IMP_R,4,2001
19183,352582,IMP_R,5.52,2001
19268,351923,IMP_R,1.18,2001
19285,352111,IMP_R,5.05,2001
19287,352170,IMP_R,5.03,2001
19297,352119,IMP_R,10,2001
19361,352950,IMP_R,1.21,2001
19576,351704,IMP_R,0.54,2001
19601,351649,IMP_R,0.604,2001
19819,329096,IMP_U,0.134,2001
20363,333379,KU,0,2001
20431,331080,IMP_U,0.094,2001
20824,333335,IMP_U,0.125,2001
20871,333264,IMP_U,0.133,2001
20914,333352,IMP_U,0.125,2001
20915,333374,IMP_U,0.125,2001
21036,322532,APT_U,0.298,2001
21177,323276,IMP_U,0.23,2001
21201,323368,IMP_U,0.092,2001
21542,327094,TU,0.162,2001
21543,327102,TU,0.171,2001
21544,327096,TU,0.172,2001
21545,327092,TU,0.161,2001
21546,327177,TU,0.196,2001
21549,327267,TU,0.128,2001
21551,327424,TU,0.183,2001
21552,327425,TU,0.206,2001
22103,319537,IMP_U,0.134,2001
22341,330989,IMP_U,0.059,2001
22819,331248,IMP_U,0.138,2001
22849,306978,IMP_U,0.428,2001
22850,307127,IMP_U,0.288,2001
22950,308101,IMP_U,0.318,2001
23120,308992,IMP_U,0.327,2001
23121,309029,IMP_U,0.282,2001
23139,308967,IMP_U,0.37,2001
24329,317430,IMP_U,0.089,2001
26852,330325,IMP_U,0.09,2001
26985,330367,IMP_U,0.084,2001
27211,330949,NV,0.126,2001
28179,323540,EP,0.938,2001
30120,312137,IMP_U,0.165,2001
30958,328617,IMP_U,0.7,2001
31025,330097,IMP_U,0.244,2001
31098,335238,IMP_R,1.88,2001
31134,337115,IMP_U,1.91,2001
31246,334482,EP,13,2001
31382,338456,IMP_U,1,2001
31468,331341,IMP_U,0.5,2001
32437,336401,IMP_U,0.216,2001
32438,336568,IMP_U,0.216,2001
32439,336574,IMP_U,0.247,2001
32440,336582,IMP_U,0.246,2001
32541,336370,IMP_U,0.22,2001
32552,336935,IMP_U,0.32,2001
32565,336556,IMP_U,0.238,2001
32567,336514,IMP_U,0.294,2001
32568,336340,IMP_U,0.245,2001
33539,328207,IMP_R,1.96,2001
33944,328351,IMP_R,1.39,2001
34304,325956,IMP_R,1,2001
34617,311552,IMP_U,0.292,2001
34628,311660,IMP_U,0.758,2001
34966,313820,IMP_U,0.101,2001
34978,313907,IMP_U,0.101,2001
35404,352314,IMP_R,2,2001
12,302586,IMP_U,0.298,2002
15,302651,IMP_U,0.306,2002
166,302574,IMP_U,0.298,2002
168,302840,IMP_R,2.71,2002
270,302135,IMP_R,1.33,2002
503,303303,IMP_R,0.346,2002
575,303448,IMP_R,0.292,2002
646,305473,APT_U,0.633,2002
647,305485,IMP_U,0.498,2002
1010,306052,IMP_U,0.19,2002
1479,303470,IMP_U,0.376,2002
1484,303527,IMP_U,0.375,2002
1490,303571,IMP_U,0.382,2002
1493,303629,IMP_U,0.308,2002
1683,303714,IMP_U,0.414,2002
1706,303824,IMP_U,0.457,2002
1707,303832,IMP_U,0.367,2002
1742,304188,IMP_R,0.462,2002
1864,304158,IMP_U,0.344,2002
1870,304255,IMP_U,0.327,2002
2115,305429,IMP_R,0.9,2002
2207,305389,APT_U,0.633,2002
2243,305622,IMP_R,2.75,2002
2351,303592,IMP_R,0.518,2002
2433,303453,IMP_R,0.286,2002
2436,303462,IMP_R,0.282,2002
2437,303465,IMP_R,0.297,2002
2439,303484,IMP_R,0.436,2002
2454,303927,IMP_R,0.588,2002
2470,303529,IMP_R,0.238,2002
2471,303525,IMP_R,0.238,2002
2472,303522,IMP_R,0.24,2002
