time,Q,67037,69402,151061,151101,151143,151161,151179,151188,151189,151190,151191,157208,157211,209148,209254,209255
2015-08-31,922.0,22.156666666666666,56.63333333333333,30.65,9.623333333333333,22.446666666666665,34.07333333333334,20.79,7.379999999999999,27.01,65.61,32.43666666666667,62.5825,34.17333333333333,36.053333333333335,11.086666666666666,43.81
2015-09-30,1035.0,23.63,58.2,32.8,10.8,24.38,35.63,22.12,8.62,27.91,66.23,34.68,63.52375000000001,36.35,38.33,12.03,46.13
2015-10-31,1130.0,23.634,58.6,33.275999999999996,10.886000000000001,24.868,36.0,22.506,8.792,28.59,66.44,35.344,64.465,36.862,39.07,12.033999999999999,46.642
2015-11-30,1395.0,23.637999999999998,59.0,33.751999999999995,10.972000000000001,25.355999999999998,36.37,22.892,8.964,28.57,66.81,36.008,65.40625,37.374,39.81,12.038,47.154
2015-12-31,1210.0,23.642,59.400000000000006,34.228,11.058,25.844,36.74,23.278000000000002,9.136,28.81,67.48,36.672,66.3475,37.885999999999996,40.55,12.042,47.666
2016-01-31,1200.0,23.645999999999997,59.800000000000004,34.704,11.144,26.332,37.11,23.664,9.308,29.13,68.16,37.336,67.28875000000001,38.397999999999996,41.29,12.046000000000001,48.178
2016-02-29,1580.0,23.65,60.2,35.18,11.23,26.82,37.48,24.05,9.48,29.31,68.71,38.0,68.23,38.91,42.03,12.05,48.69
2016-03-31,1890.0,23.22,60.21,35.035,10.99,26.72,37.349999999999994,24.045,8.99,29.31,68.75,37.675,68.215,38.765,41.55,11.690000000000001,48.545
2016-04-30,4430.0,22.79,60.22,34.89,10.75,26.62,37.22,24.04,8.5,28.54,67.85,37.35,68.2,38.62,41.07,11.33,48.4
2016-05-31,5890.0,20.24,54.15,27.42,7.61,19.18,31.36,19.76,5.75,24.62,62.63,28.95,61.4,30.88,32.64,9.62,40.22
2016-06-30,3725.0,21.244999999999997,55.1875,28.7325,8.31,20.465,32.3825,20.12,6.3675,24.5,61.36,30.4,62.582499999999996,32.195,34.1175,10.165,41.677499999999995
2016-07-31,1620.0,22.25,56.224999999999994,30.045,9.01,21.75,33.405,20.48,6.985,25.89,63.08,31.85,63.765,33.51,35.595,10.71,43.135
2016-08-31,866.0,23.255000000000003,57.262499999999996,31.3575,9.71,23.035,34.4275,20.84,7.602500000000001,27.17,65.31,33.3,64.94749999999999,34.825,37.0725,11.255,44.5925
2016-09-30,912.0,24.26,58.3,32.67,10.41,24.32,35.45,21.2,8.22,27.8,66.39,34.75,66.13,36.14,38.55,11.8,46.05
2016-10-31,1430.0,23.86,58.276666666666664,32.84,10.546666666666667,24.536666666666665,35.57,21.44,8.516666666666667,28.08,66.04,35.03,66.13,36.31,38.89333333333333,11.783333333333333,46.22666666666667
2016-11-30,1550.0,23.46,58.25333333333333,33.01,10.683333333333334,24.753333333333334,35.690000000000005,21.68,8.813333333333333,28.02,65.9,35.31,66.13,36.48,39.236666666666665,11.766666666666667,46.40333333333333
2016-12-31,1230.0,23.06,58.23,33.18,10.82,24.97,35.81,21.92,9.11,28.54,66.475,35.59,66.13,36.65,39.58,11.75,46.58
2017-01-31,1160.0,22.363333333333333,57.47666666666667,31.993333333333332,10.21,23.736666666666665,35.04333333333334,21.53,8.276666666666667,28.62,66.25,34.263333333333335,65.28666666666666,35.443333333333335,38.10333333333333,11.206666666666667,45.11
